,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,MCA0,MCA1,MCA2,MCA3,MCA4,MCA5,MCA6,MCA7,Cluster
2596,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0.0803116871782593,0.18539783123812442,-0.13344148395128572,0.284645312872487,-0.49558702029865975,0.36704169956671123,1.6572562784327225,-0.15355426322700758,3
2625,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.013432757349630375,0.2264134859793306,0.2656371858496561,0.02058706640972135,0.20148590075633635,-0.1302756830241034,-0.004235822375339449,-0.003725951087961418,0
2637,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.14994155029973996,-0.22634433918036068,-0.22234107707291978,0.32718168710887946,0.12956127848910498,-0.14449764526803294,0.09408104944813067,0.06269611807710151,2
2653,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.22601248189444406,0.05452718246701852,0.05344668229265896,-0.045545184780675006,-0.7039941334796068,0.13864999173206333,-0.13074846750538682,-0.06509765020991985,3
2658,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.002157071367275291,-0.2902012111582991,0.06942840258257234,0.16507410273351475,0.15803578471997703,-0.04386927409671405,0.14817644553088838,-0.0970401267562782,1
2667,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.06577430535489244,0.30106775471923036,-0.4916980152271506,0.061590059277114986,0.055224953868556685,-0.10163899782847124,-0.0245269568979211,-0.04912947677521296,0
2677,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0.29136001157300095,-0.02600829748348214,-0.09397675698887442,-0.776636510039834,-0.3291079273854857,0.6432649938470327,1.4754815490378754,0.3009262988318603,2
2688,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.13198196730747389,0.21035237114488217,-0.08200922284806762,0.024341384676036446,0.08705386906803256,-0.11356913083782144,-0.08683809863072173,-0.09851216423904063,0
2757,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.013679414715709352,0.15584668305570404,0.3155973525800843,0.13384622668695187,-0.3498511481529418,0.19414129344337144,-0.1496325624880355,-0.14217773860389807,3
2771,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.008705681672060936,-0.3817053159352068,0.4699398932123787,0.1465908107670676,0.05285354561551202,4.520134577793224e-05,-0.006739567003974011,-0.08299050606715078,1
2815,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
2827,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,-0.14239413183282915,0.15677867029872325,0.3898285224972493,-0.06993956306532043,-0.37498961309830103,-0.03714906559452455,-0.0894577016284191,0.1615243811245796,3
2828,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.17700614823032051,0.3687536589758857,-0.38906634086464065,-0.12937732406387686,0.034684303232431685,-0.14015183950169827,-0.0235385359439421,0.19985373187410163,0
2852,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
2882,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.003596886205939207,-0.13905094190481135,-0.4992251674524527,-0.12585900619114337,-0.10932698689695367,-0.12528890870594903,-0.12111032333940618,0.2064329939181663,2
2886,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
2888,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,-0.21226309196808635,0.4199487145282602,-0.2951617471058441,-0.26093518547378497,0.07837068887414442,0.3208939824339237,0.6544036626056341,-0.20205929252455943,0
2916,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
2943,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.14721099834703938,-0.29000714675889433,0.16646165785040726,0.059780293541482836,0.04939186806543795,1.2361842148590958,-1.1456496614015637,0.3008495653764752,1
2966,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.14154853329973344,0.07720148746850788,0.107958753167028,0.6261359480408911,-0.323828416186608,-0.10693986200549457,0.13892766955413868,0.09856573399150537,3
3022,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
3060,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
3067,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
3091,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.1031936546073071,0.25117976380512763,0.13854176423803327,-0.04176708889066932,0.0698676274005114,-0.2646404766917176,-0.20225621549230102,0.260824601779826,0
3098,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
3158,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.10989888461255451,-0.20830651226373045,0.025327172913696728,-0.22741429481252248,-0.021959260337627812,-0.08929306571810565,-0.08391705803673649,0.14926663434510223,1
3180,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
3205,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.09264494923501318,0.5691722365999392,0.004809417190090274,-0.009918847538048515,0.18674006773722207,-0.07287654498307636,0.054135881498471386,-0.025184520561340074,0
3206,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
3224,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.052210732248740295,0.06631116220183482,0.36568726209879093,0.23972824960430023,-0.37266113220558567,0.010990142312209374,0.0657113434607328,-0.04991756318784816,3
3226,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.11302952575099826,-0.16381721973060845,-0.3721297458408298,-0.06350485089075271,0.02229128645887131,0.009075884961665155,0.0769100697775554,-0.05811755894962111,2
3244,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
3272,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
3274,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.026996330455782508,0.14096543094173467,-0.3916479389780158,0.28073124247169384,-0.5189220790933653,0.03962682750784152,0.045420208938151144,-0.09532108887509971,3
3290,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.1328815689726584,-0.27599241652038586,-0.0773045014488133,-0.03644691147153066,-0.0014186097015028182,-0.05078022404487863,-0.08490547899071552,-0.09971657430421238,2
3296,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
3319,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.0026972845407547026,0.3472938457604566,-0.503929888851707,-0.06507071004357627,-0.020854508127418295,-0.18807781549889185,-0.12304294297941239,0.20763740398333805,0
3342,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.14967634290887805,0.1973804005304435,-0.2850943421938158,0.2711442313115167,0.15868459261298878,-0.11366502160601888,0.0699073449454699,-0.16890886253098888,0
3348,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.047186952921307784,0.1461242157486378,-0.13922759584759575,0.4804503971303342,-0.43219273769925665,-0.15245954439508358,0.06357960956270542,0.2744757968009376,3
3376,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.030661484136519764,0.2814602617003364,-0.11218225048510759,0.323663369236146,0.2735725686184903,-0.15936057606378215,0.19165283684359477,0.05611685603303688,0
3390,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
3399,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0.18355340917149274,0.3878193426883587,-0.3407881167036135,-0.06947941635103323,0.07593487638562654,0.27640695429329487,0.3660315036352694,0.24697307510844016,0
3410,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
3417,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.11778399992699914,0.09440649782171924,-0.10205007400193364,0.16015117226044903,-0.4638392120507131,0.11654180577651646,0.10578140033087885,-0.23334426639728265,3
3492,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.176106546565136,-0.11759112868938222,-0.3843616194653863,-0.19016562021144395,-0.053788175537103675,-0.07736293270875544,-0.021605916303935883,0.19864932180892989,2
3494,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.02976188247133526,-0.20488452596493154,-0.10747752908585327,0.2628750730885788,0.18510008984895496,-0.09657166927083935,0.193585456483601,0.05491244596786516,2
3503,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
3523,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
3525,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
3530,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.14271744011634957,0.36335496059490496,-0.15628348015398316,-0.06882502830989139,0.09357752356088551,-0.20478436768517377,-0.04044066672403012,0.3024236171344173,0
3547,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.01699594907266413,0.4103067368459179,-0.2449585299379087,0.2545041680869652,-0.47523063610122357,0.06138243963687438,0.04774656638913135,-0.14444927850110928,3
3625,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.176106546565136,-0.11759112868938222,-0.3843616194653863,-0.19016562021144395,-0.053788175537103675,-0.07736293270875544,-0.021605916303935883,0.19864932180892989,2
3632,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.0055516051065647365,0.2760255961176396,-0.07745574278075933,-0.22114549004242243,0.13266186064665503,0.18741613384284705,-0.21865288709670433,-0.4096523351263923,0
3679,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.05768461683775299,-0.3460367080818644,0.43807053716805955,-0.11923681745827848,-0.051062037446117814,0.04106022739480693,-0.14031708449010757,-0.09345062572432136,1
3696,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.0826445678518948,0.2998309306957558,-0.14187999185001687,0.016308226846680082,0.1430486247450803,-0.09463215711210923,0.05180952404749117,0.02394366906466947,0
3735,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.003596886205939207,-0.13905094190481135,-0.4992251674524527,-0.12585900619114337,-0.10932698689695367,-0.12528890870594903,-0.12111032333940618,0.2064329939181663,2
3756,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
3812,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
3823,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.00426161825177375,0.2134415153648919,0.06255206650390817,0.26738991304520165,0.2731166243012925,-0.13037157379230083,0.1525096212008521,-0.07412264937990967,0
3824,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,-0.0071004251411049156,0.5429575750504605,0.5237502682334554,0.45293620953874514,-0.05691446303034413,-0.0654811507101543,0.18638794875002784,-0.07741708405705458,3
3853,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.13198196730747389,0.21035237114488217,-0.08200922284806762,0.024341384676036446,0.08705386906803256,-0.11356913083782144,-0.08683809863072173,-0.09851216423904063,0
3902,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.21566673252281193,-0.1481113089739866,-0.04774008426938205,-0.05743436499757547,0.30971830136375444,0.12029675512304332,-0.061964797361110845,-0.5218958275024728,2
3918,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04835585973792388,0.29443223231477506,0.09090286886064053,0.07686052260066557,0.2019418450735341,-0.15926468529558468,0.03490739326740314,0.12651355432498507,0
3934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.5080257580787464,-0.17318480176437812,-0.7194598117419042,1.4421287066273174,0.777806388809382,2.20624286502933,-0.9224601316732618,1.3018254689166204,2
3952,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
3978,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07561017649858359,-0.2137052106447112,0.25811003362435403,-0.16686199905853702,0.03693395999082601,-0.1539255939015812,-0.10081918881682451,0.25183651960541786,1
3990,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.026996330455782508,0.14096543094173467,-0.3916479389780158,0.28073124247169384,-0.5189220790933653,0.03962682750784152,0.045420208938151144,-0.09532108887509971,3
4013,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
4020,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
4029,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.05768461683775299,-0.3460367080818644,0.43807053716805955,-0.11923681745827848,-0.051062037446117814,0.04106022739480693,-0.14031708449010757,-0.09345062572432136,1
4038,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.02912748819701265,-0.26750457391939536,-0.16552607280749496,0.14604932114364905,0.12575092520330342,-0.0029501388158825054,0.17134437162094643,-0.17789694470539705,2
4057,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0.24734601345192178,0.22013315825455793,-0.22496850112140498,-0.23479347287313532,-0.7342019573109481,0.35331201428250386,0.06523754322550396,0.32463239080622375,3
4069,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,-0.09033083841180121,-0.2631653170615754,0.5176248544674324,0.07351177183012787,-0.45706942728657,0.12511417362875213,-0.08559718830185407,-0.12847368872457557,3
4108,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.21524961058713685,0.16928506491055909,0.18264299390690888,0.35072130865536805,0.24986267245811625,-0.21921668507032596,0.029837288075323817,0.014517840678445599,0
4130,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.16627067542144483,0.20495367276390145,0.1507736378625897,0.08489368043002193,0.14594708939648637,-0.17820165902129698,-0.10374022941080974,0.0040577210212749985,0
4147,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-0.14811279709017086,-0.2842041775053586,-0.060250636606245585,0.8621864277131396,0.5720810438112683,1.2044179480101695,-0.467007742607722,0.6329664619750657,1
4149,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.08649944036271122,0.07170986058281556,0.13290440138813361,0.17917595385031473,-0.43155435253403945,0.0756226704956849,0.08261347424082083,-0.1524874484481638,3
4164,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.11302952575099826,-0.16381721973060845,-0.3721297458408298,-0.06350485089075271,0.02229128645887131,0.009075884961665155,0.0769100697775554,-0.05811755894962111,2
4169,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.003596886205939207,-0.13905094190481135,-0.4992251674524527,-0.12585900619114337,-0.10932698689695367,-0.12528890870594903,-0.12111032333940618,0.2064329939181663,2
4173,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.07650977816376811,0.2726395770205568,0.25340531222509965,-0.1060737029109699,0.12540643876036137,-0.216714500694524,-0.10275180845683074,0.2530409296705896,0
4189,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.02912748819701265,-0.26750457391939536,-0.16552607280749496,0.14604932114364905,0.12575092520330342,-0.0029501388158825054,0.17134437162094643,-0.17789694470539705,2
4200,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.35259685769447513,-0.1342046412530987,0.14742348012943915,-0.43514587487143014,-0.15734932327343396,0.16928343227482676,-0.04284705984070813,0.5530462960503731,1
4236,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.21578412312943046,0.20865133519839,-0.28901626461550584,0.08976385913070199,-0.5394627297294903,0.0011139858346145143,0.04640862989213014,0.1536621197742149,3
4246,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0.18466292975562806,0.31740481939573567,0.23424577590030424,0.14508120702175953,0.1697380925083897,0.12022421076609137,1.547239055726504,0.07606405208231362,0
4255,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.10069740774318599,0.2330490083837858,-0.3169636982381349,0.005316603086170763,0.05476900955135893,-0.0726499955569899,-0.0636701725406637,-0.1793689821881595,0
4287,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.10409325627249162,-0.23516502386014035,0.14324648563728756,-0.10255538503823643,-0.01860485136902398,-0.20185156989877479,-0.2003235958522948,0.2596201917146543,1
4341,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.06880506476130709,0.05873788996837688,-0.07018071795761449,0.425978800485795,-0.35992362898908326,0.07552677972748745,0.23935891781701246,-0.22288414674011203,3
4352,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0.05384875520096065,0.39549755215266924,0.7365689883235408,0.018996553421613563,0.2073715071126353,0.17115206008451136,-0.2608329507845111,-0.353413966456985,0
4428,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.06405059058530618,-0.1994858275839508,-0.3402603897965107,0.20232277733459328,0.12620686952050117,-0.031939141087363856,0.21048758726368902,-0.04765743929245051,2
4478,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.11528775306287803,0.11253725324306105,0.35345538847423447,0.11306748028360895,-0.44874059420156065,-0.07544867535821122,-0.03280464262075849,0.20684931757070285,3
4534,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.06980454815852068,-0.22976632547915962,-0.08953637507336974,-0.1631076807922219,-0.0774980716974778,-0.13721904171529922,-0.1834214650722068,0.15705030645433862,2
4561,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.043817715248733784,-0.23723466444703373,0.03538743185884329,-0.05922601132771145,0.08072856247012737,-0.026567640950329027,0.020864723354724793,-0.08578717910225202,1
4571,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.06191943284407607,0.07294668460629011,-0.21691362198900013,0.22445778628074964,-0.519378023410563,0.06861582977932287,0.0062769932954085455,-0.22556059428804623,3
4620,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.08634846600893761,0.35392365212498034,0.4178514336723133,0.14390209630911047,-0.3785773154542605,0.04371272438532081,0.022352934460884717,-0.10520663866843222,3
4635,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0015226770929526812,-0.22758116320383523,0.127476946304214,0.28189985467844453,0.21738494936562863,-0.13749080455167093,0.170417530393543,0.13576926391698393,1
4675,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
4684,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
4686,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
4720,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.14967634290887805,0.1973804005304435,-0.2850943421938158,0.2711442313115167,0.15868459261298878,-0.11366502160601888,0.0699073449454699,-0.16890886253098888,0
4788,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.15021085545117158,0.18055599957850557,0.17872107148521885,0.1693409364745532,-0.4482846498843629,-0.10443767762969253,0.00633857302198411,0.3370888229836494,3
